customer_id,company_size,subscription_plan,months_active,monthly_revenue,days_since_last_login,monthly_logins,features_used,support_tickets,satisfaction_score,payment_failures,churned
CUST_01611,Medium,Basic,1,29,1,7,1,0,2.8,0,False
CUST_01612,Medium,Basic,8,29,4,9,6,1,3.8,0,False
CUST_01613,Medium,Pro,34,99,5,9,3,2,4.0,0,False
CUST_01614,Small,Enterprise,3,299,9,6,3,0,3.7,0,False
CUST_01615,Small,Pro,24,99,5,5,5,0,4.9,1,False
CUST_01616,Small,Pro,2,99,0,8,8,1,3.0,0,False
CUST_01617,Small,Basic,5,29,3,3,1,1,3.9,0,True
CUST_01618,Medium,Basic,22,29,4,5,5,1,3.3,0,False
CUST_01619,Small,Pro,1,99,17,9,7,0,4.5,1,True
CUST_01620,Medium,Pro,1,99,1,2,7,0,4.4,0,True
CUST_01621,Small,Basic,1,29,3,4,7,1,4.3,0,False
CUST_01622,Medium,Pro,1,99,5,14,7,3,4.9,0,True
CUST_01623,Medium,Basic,11,29,1,14,1,2,4.3,0,True
CUST_01624,Large,Pro,1,99,2,14,1,3,4.8,1,True
CUST_01625,Small,Basic,1,29,3,10,10,4,4.0,0,True
CUST_01626,Small,Basic,7,29,1,3,8,0,4.9,0,False
CUST_01627,Medium,Basic,2,29,3,6,2,0,3.9,1,True
CUST_01628,Small,Basic,13,29,4,6,1,0,5.0,1,True
CUST_01629,Medium,Pro,10,99,8,11,1,1,4.8,0,False
CUST_01630,Small,Basic,3,29,0,4,5,0,5.0,0,True
CUST_01631,Large,Basic,22,29,23,8,6,0,3.3,0,False
CUST_01632,Small,Pro,10,99,0,4,1,2,3.6,0,True
CUST_01633,Small,Basic,11,29,7,5,5,0,4.5,0,False
CUST_01634,Small,Enterprise,10,299,1,19,5,2,4.1,0,False
CUST_01635,Medium,Basic,1,29,3,3,1,2,5.0,0,True
CUST_01636,Medium,Pro,7,99,7,7,4,0,5.0,0,False
CUST_01637,Small,Basic,18,29,1,6,10,1,3.4,0,False
CUST_01638,Small,Basic,8,29,8,11,6,0,5.0,0,False
CUST_01639,Medium,Basic,1,29,1,10,1,3,3.7,0,True
CUST_01640,Large,Basic,1,29,9,12,2,3,3.5,1,True
CUST_01641,Small,Basic,4,29,6,2,7,1,4.6,0,False
CUST_01642,Medium,Pro,1,99,4,13,6,1,3.1,0,False
CUST_01643,Medium,Basic,7,29,2,6,2,1,3.9,0,True
CUST_01644,Small,Basic,4,29,1,4,5,1,5.0,1,False
CUST_01645,Medium,Basic,18,29,3,4,4,0,1.7,0,True
CUST_01646,Small,Pro,4,99,2,7,1,1,3.3,0,True
CUST_01647,Medium,Basic,5,29,2,5,6,1,3.0,0,False
CUST_01648,Medium,Enterprise,1,299,3,19,1,0,3.9,0,True
CUST_01649,Medium,Enterprise,1,299,3,11,1,0,5.0,0,True
CUST_01650,Medium,Pro,1,99,0,8,4,0,5.0,0,False
CUST_01651,Small,Enterprise,6,299,0,11,3,0,5.0,1,False
CUST_01652,Small,Basic,2,29,0,9,1,0,5.0,0,False
CUST_01653,Small,Pro,1,99,0,14,7,1,4.4,0,True
CUST_01654,Medium,Pro,7,99,2,4,7,3,4.9,0,False
CUST_01655,Small,Basic,18,29,7,5,4,0,2.1,0,False
CUST_01656,Small,Basic,17,29,0,14,4,0,5.0,0,False
CUST_01657,Small,Enterprise,1,299,6,8,1,1,4.2,2,True
CUST_01658,Small,Enterprise,5,299,1,15,6,1,3.1,0,False
CUST_01659,Small,Basic,4,29,3,16,3,2,3.0,0,False
CUST_01660,Large,Basic,9,29,9,10,10,0,3.5,0,False
CUST_01661,Medium,Pro,1,99,3,7,2,1,5.0,0,True
CUST_01662,Small,Pro,28,99,8,4,3,1,4.1,0,True
CUST_01663,Small,Enterprise,1,299,18,4,7,0,4.7,0,True
CUST_01664,Small,Basic,1,29,6,11,2,2,4.5,0,False
CUST_01665,Small,Basic,4,29,7,8,2,0,3.5,0,False
CUST_01666,Medium,Pro,13,99,12,2,4,2,5.0,0,False
CUST_01667,Small,Basic,29,29,5,1,6,1,4.0,0,True
CUST_01668,Medium,Enterprise,5,299,9,3,10,0,3.3,0,True
CUST_01669,Large,Basic,19,29,0,4,1,3,5.0,2,False
CUST_01670,Small,Basic,1,29,1,2,1,2,4.1,0,False
CUST_01671,Small,Pro,27,99,2,3,6,4,5.0,0,True
CUST_01672,Large,Pro,4,99,4,3,5,0,4.0,0,False
CUST_01673,Small,Basic,5,29,4,5,1,0,4.6,0,False
CUST_01674,Small,Basic,8,29,4,7,6,1,3.9,0,False
CUST_01675,Medium,Basic,1,29,2,15,6,1,3.9,0,False
CUST_01676,Small,Enterprise,6,299,1,3,2,2,2.9,0,True
CUST_01677,Small,Basic,17,29,1,25,1,0,5.0,0,False
CUST_01678,Small,Pro,28,99,4,5,1,1,4.1,0,False
CUST_01679,Large,Basic,4,29,1,14,3,2,3.3,0,False
CUST_01680,Small,Pro,3,99,1,4,9,1,4.0,1,False
CUST_01681,Small,Enterprise,26,299,0,6,1,3,3.3,0,False
CUST_01682,Small,Basic,17,29,1,3,1,1,3.8,0,True
CUST_01683,Medium,Pro,12,99,15,6,8,0,3.0,0,True
CUST_01684,Small,Pro,21,99,4,4,1,0,4.0,0,True
CUST_01685,Small,Basic,2,29,25,4,1,1,2.9,0,True
CUST_01686,Small,Pro,2,99,6,5,10,0,2.3,1,True
CUST_01687,Large,Pro,4,99,0,3,3,1,3.5,0,False
CUST_01688,Medium,Basic,3,29,1,13,7,0,3.1,0,False
CUST_01689,Small,Basic,5,29,7,3,1,1,4.3,0,False
CUST_01690,Medium,Pro,11,99,19,10,3,0,3.3,0,True
CUST_01691,Medium,Pro,4,99,11,5,6,2,3.0,0,False
CUST_01692,Small,Enterprise,13,299,17,9,6,1,5.0,0,False
CUST_01693,Small,Basic,3,29,9,6,8,0,4.9,0,False
CUST_01694,Medium,Basic,16,29,0,15,1,1,3.6,0,False
CUST_01695,Small,Basic,3,29,4,13,10,1,3.8,0,False
CUST_01696,Medium,Basic,10,29,17,6,2,0,3.2,0,True
CUST_01697,Small,Pro,10,99,0,13,2,0,3.6,0,True
CUST_01698,Small,Basic,12,29,0,6,1,0,5.0,0,False
CUST_01699,Small,Basic,1,29,7,17,4,2,4.1,0,False
CUST_01700,Small,Pro,4,99,4,1,1,1,3.7,0,True
CUST_01701,Small,Enterprise,6,299,1,3,6,3,5.0,0,True
CUST_01702,Small,Basic,7,29,2,4,2,1,2.7,1,True
CUST_01703,Small,Pro,9,99,3,7,4,0,3.9,0,True
CUST_01704,Medium,Pro,1,99,1,4,1,1,3.4,0,True
CUST_01705,Medium,Enterprise,1,299,1,6,2,1,4.0,1,True
CUST_01706,Large,Basic,3,29,2,5,1,0,4.6,0,False
CUST_01707,Small,Basic,23,29,3,8,2,2,4.2,0,False
CUST_01708,Large,Basic,27,29,0,6,3,0,3.4,0,False
CUST_01709,Small,Pro,1,99,0,9,3,1,3.1,0,True
CUST_01710,Small,Pro,11,99,3,11,1,1,3.2,0,True
CUST_01711,Medium,Pro,6,99,0,16,5,1,3.3,0,False
CUST_01712,Medium,Basic,8,29,4,5,4,0,3.0,0,False
CUST_01713,Small,Enterprise,1,299,6,6,2,2,3.9,0,True
CUST_01714,Small,Pro,1,99,0,12,1,2,4.5,0,True
CUST_01715,Large,Basic,47,29,19,4,3,2,1.6,0,True
CUST_01716,Large,Basic,15,29,9,10,7,0,2.6,0,False
CUST_01717,Small,Pro,14,99,5,19,5,2,3.3,1,True
CUST_01718,Large,Pro,5,99,4,8,1,2,4.1,0,False
CUST_01719,Medium,Pro,1,99,9,7,4,0,5.0,0,True
CUST_01720,Small,Basic,1,29,1,14,4,1,3.9,0,True
CUST_01721,Small,Basic,6,29,7,16,1,1,4.5,0,True
CUST_01722,Large,Basic,6,29,2,14,5,2,4.2,0,False
CUST_01723,Small,Basic,1,29,2,6,9,0,4.1,0,True
CUST_01724,Small,Basic,3,29,4,5,8,1,3.6,0,False
CUST_01725,Medium,Basic,8,29,8,8,4,1,4.1,0,False
CUST_01726,Medium,Basic,4,29,1,4,7,0,2.7,0,True
CUST_01727,Small,Basic,4,29,7,9,5,0,3.0,0,False
CUST_01728,Medium,Pro,2,99,2,5,7,1,4.6,0,False
CUST_01729,Large,Basic,8,29,4,5,4,1,4.9,1,False
CUST_01730,Small,Pro,1,99,0,26,3,1,3.6,0,False
CUST_01731,Medium,Basic,2,29,0,3,5,2,4.5,2,True
CUST_01732,Medium,Basic,2,29,0,8,1,1,3.8,0,False
CUST_01733,Medium,Enterprise,48,299,18,2,2,2,4.1,0,False
CUST_01734,Small,Enterprise,13,299,6,2,1,2,4.6,0,True
CUST_01735,Small,Basic,2,29,0,26,1,0,3.7,0,True
CUST_01736,Small,Basic,2,29,7,6,2,0,2.9,0,True
CUST_01737,Small,Pro,9,99,4,10,1,1,5.0,0,False
CUST_01738,Medium,Basic,18,29,2,14,3,1,5.0,0,False
CUST_01739,Large,Enterprise,1,299,9,11,1,2,4.3,2,True
CUST_01740,Medium,Pro,7,99,2,12,1,0,3.2,0,False
CUST_01741,Medium,Enterprise,13,299,2,8,4,0,4.0,1,False
CUST_01742,Small,Basic,4,29,4,10,1,0,5.0,0,True
CUST_01743,Medium,Basic,8,29,13,11,7,0,3.7,1,True
CUST_01744,Large,Basic,9,29,9,3,3,1,3.8,1,False
CUST_01745,Small,Basic,5,29,0,12,2,0,4.1,1,True
CUST_01746,Large,Pro,1,99,6,5,3,1,5.0,0,False
CUST_01747,Large,Basic,4,29,3,11,3,1,5.0,0,True
CUST_01748,Small,Basic,1,29,8,20,3,1,3.3,0,False
CUST_01749,Small,Basic,2,29,3,7,1,0,3.5,0,True
CUST_01750,Medium,Pro,1,99,4,4,1,1,3.4,0,False
CUST_01751,Small,Basic,1,29,4,8,4,1,3.0,1,True
CUST_01752,Medium,Pro,2,99,2,17,6,0,4.7,2,True
CUST_01753,Small,Basic,15,29,7,5,5,0,3.2,0,False
CUST_01754,Medium,Basic,12,29,36,10,5,2,5.0,0,True
CUST_01755,Small,Basic,2,29,2,7,2,0,2.2,0,True
CUST_01756,Large,Basic,9,29,9,6,3,1,2.7,1,True
CUST_01757,Medium,Enterprise,8,299,1,5,2,1,4.7,1,True
CUST_01758,Small,Basic,10,29,6,15,2,0,4.2,0,False
CUST_01759,Large,Basic,9,29,2,8,2,2,4.4,0,False
CUST_01760,Medium,Basic,2,29,2,22,1,0,5.0,0,False
CUST_01761,Small,Pro,4,99,11,8,7,3,3.2,1,True
CUST_01762,Small,Basic,17,29,9,3,2,0,2.2,0,True
CUST_01763,Small,Pro,3,99,2,6,3,2,5.0,0,False
CUST_01764,Small,Basic,16,29,4,11,6,0,3.6,0,False
CUST_01765,Large,Basic,6,29,2,11,2,1,5.0,0,True
CUST_01766,Small,Basic,32,29,1,11,5,0,4.5,0,False
CUST_01767,Large,Basic,6,29,0,4,5,1,4.1,0,False
CUST_01768,Small,Basic,1,29,2,10,1,2,4.2,0,False
CUST_01769,Medium,Enterprise,2,299,3,11,1,0,3.9,0,False
CUST_01770,Medium,Basic,33,29,3,21,1,1,4.5,0,False
CUST_01771,Small,Basic,2,29,8,11,4,0,4.1,1,False
CUST_01772,Small,Enterprise,1,299,12,3,3,3,2.1,0,True
CUST_01773,Small,Pro,3,99,5,4,1,0,4.1,0,True
CUST_01774,Small,Pro,5,99,2,31,1,2,5.0,1,True
CUST_01775,Small,Pro,20,99,5,8,1,0,3.3,0,True
CUST_01776,Large,Basic,8,29,0,4,6,2,4.2,0,False
CUST_01777,Small,Basic,4,29,2,9,1,3,5.0,1,True
CUST_01778,Medium,Basic,1,29,0,5,1,1,3.0,0,True
CUST_01779,Large,Basic,22,29,1,4,3,1,2.3,0,False
CUST_01780,Large,Basic,2,29,1,10,5,1,3.5,0,False
CUST_01781,Large,Enterprise,9,299,7,18,4,1,5.0,0,False
CUST_01782,Small,Basic,5,29,11,8,2,1,4.2,0,False
CUST_01783,Small,Basic,19,29,0,6,10,0,4.0,0,False
CUST_01784,Medium,Enterprise,16,299,3,1,2,0,4.8,0,False
CUST_01785,Medium,Pro,1,99,0,11,3,0,5.0,1,True
CUST_01786,Small,Enterprise,1,299,0,19,7,2,4.1,0,False
CUST_01787,Medium,Basic,9,29,2,9,2,0,2.8,0,True
CUST_01788,Medium,Pro,36,99,8,4,5,2,4.5,0,False
CUST_01789,Medium,Basic,6,29,12,11,1,0,4.6,0,True
CUST_01790,Medium,Basic,5,29,0,11,7,1,2.8,0,False
CUST_01791,Small,Basic,8,29,7,7,6,2,3.4,0,False
CUST_01792,Medium,Basic,1,29,2,8,5,0,5.0,1,True
CUST_01793,Small,Basic,3,29,3,4,5,0,3.3,0,True
CUST_01794,Large,Pro,12,99,0,11,10,2,2.8,0,False
CUST_01795,Small,Basic,3,29,5,9,3,0,4.3,0,False
CUST_01796,Small,Basic,2,29,0,11,1,1,4.7,0,True
CUST_01797,Small,Pro,1,99,2,5,1,0,5.0,0,True
CUST_01798,Medium,Pro,4,99,6,6,3,1,3.6,0,False
CUST_01799,Small,Basic,4,29,3,5,2,0,4.1,0,True
CUST_01800,Medium,Basic,22,29,3,17,2,2,5.0,0,True
CUST_01801,Medium,Basic,2,29,1,6,4,1,4.7,0,False
CUST_01802,Small,Basic,5,29,5,15,2,1,5.0,0,False
CUST_01803,Small,Basic,1,29,21,10,4,0,4.8,1,True
CUST_01804,Medium,Basic,8,29,3,12,4,2,5.0,0,False
CUST_01805,Large,Basic,8,29,0,3,1,2,5.0,0,True
CUST_01806,Medium,Basic,7,29,1,12,2,3,5.0,0,True
CUST_01807,Small,Basic,11,29,1,2,1,1,2.9,0,True
CUST_01808,Large,Basic,13,29,6,12,7,0,4.7,0,False
CUST_01809,Small,Pro,14,99,0,12,5,2,4.7,0,False
CUST_01810,Small,Pro,2,99,0,6,2,0,4.0,0,True
CUST_01811,Medium,Basic,1,29,10,12,3,0,3.2,0,False
CUST_01812,Medium,Basic,26,29,1,2,5,0,3.7,0,False
CUST_01813,Medium,Basic,1,29,15,16,7,0,3.5,0,True
CUST_01814,Large,Basic,1,29,11,9,1,1,5.0,0,True
CUST_01815,Medium,Basic,8,29,5,12,1,0,4.3,1,True
CUST_01816,Small,Basic,18,29,11,8,2,2,3.8,0,True
CUST_01817,Medium,Basic,4,29,2,5,9,0,5.0,0,False
CUST_01818,Small,Basic,7,29,31,9,1,0,3.4,0,False
CUST_01819,Medium,Pro,6,99,10,6,3,0,3.8,0,False
CUST_01820,Medium,Basic,10,29,7,8,5,0,3.8,0,False
CUST_01821,Small,Basic,1,29,3,1,3,1,5.0,0,False
CUST_01822,Small,Pro,9,99,1,0,4,3,3.6,0,False
CUST_01823,Large,Enterprise,1,299,9,2,8,4,3.8,0,True
CUST_01824,Small,Basic,13,29,1,7,1,1,3.9,0,False
CUST_01825,Small,Basic,9,29,19,22,1,0,3.5,0,True
CUST_01826,Small,Basic,3,29,9,10,3,0,4.4,0,False
CUST_01827,Medium,Basic,12,29,3,21,10,1,4.8,0,True
CUST_01828,Small,Basic,3,29,11,6,1,0,3.4,1,True
CUST_01829,Small,Basic,1,29,7,5,1,0,5.0,0,False
CUST_01830,Small,Pro,15,99,0,15,1,2,4.1,1,False
CUST_01831,Small,Pro,8,99,2,13,4,1,5.0,0,True
CUST_01832,Large,Basic,3,29,1,7,4,0,3.7,0,False
CUST_01833,Medium,Basic,1,29,14,15,2,1,4.4,1,True
CUST_01834,Medium,Basic,3,29,6,4,1,1,4.1,0,False
CUST_01835,Small,Basic,17,29,5,21,1,1,3.1,0,False
CUST_01836,Medium,Basic,5,29,5,2,3,0,5.0,1,True
CUST_01837,Small,Pro,4,99,6,6,3,0,5.0,0,False
CUST_01838,Medium,Basic,28,29,1,7,1,1,1.7,1,True
CUST_01839,Small,Enterprise,1,299,1,12,4,1,3.5,0,False
CUST_01840,Medium,Pro,1,99,7,10,1,2,5.0,0,True
CUST_01841,Small,Basic,34,29,1,5,2,0,4.8,0,False
CUST_01842,Small,Pro,1,99,5,8,2,0,3.0,0,False
CUST_01843,Large,Pro,7,99,3,10,8,0,3.2,0,False
CUST_01844,Medium,Enterprise,1,299,2,9,8,0,4.7,0,False
CUST_01845,Small,Basic,4,29,20,10,5,1,5.0,0,True
CUST_01846,Small,Basic,2,29,2,6,4,1,4.6,0,True
CUST_01847,Large,Basic,10,29,2,7,5,0,4.7,0,False
CUST_01848,Small,Basic,1,29,16,8,1,1,5.0,1,True
CUST_01849,Medium,Basic,3,29,15,14,5,0,1.7,0,True
CUST_01850,Small,Pro,1,99,0,7,2,1,4.2,0,False
CUST_01851,Medium,Basic,7,29,4,6,1,2,3.9,1,True
CUST_01852,Small,Basic,2,29,0,4,1,1,5.0,0,True
CUST_01853,Small,Basic,6,29,1,4,1,1,5.0,0,False
CUST_01854,Large,Pro,24,99,1,5,4,0,4.9,0,False
CUST_01855,Small,Pro,1,99,5,7,5,2,3.8,0,False
CUST_01856,Medium,Enterprise,5,299,5,8,2,0,4.6,1,True
CUST_01857,Medium,Basic,1,29,1,18,5,1,3.9,0,True
CUST_01858,Medium,Basic,6,29,2,3,3,0,3.4,0,False
CUST_01859,Small,Basic,5,29,5,18,5,0,4.5,0,True
CUST_01860,Small,Basic,3,29,3,9,1,0,3.5,0,False
CUST_01861,Small,Enterprise,5,299,3,16,1,0,3.8,0,False
CUST_01862,Small,Basic,1,29,5,10,5,2,5.0,0,False
CUST_01863,Small,Pro,2,99,4,11,2,3,4.3,0,False
CUST_01864,Small,Basic,5,29,6,14,1,1,5.0,0,False
CUST_01865,Small,Basic,1,29,7,3,1,2,5.0,0,True
CUST_01866,Large,Pro,8,99,0,13,7,2,4.2,1,False
CUST_01867,Small,Pro,1,99,7,6,1,0,3.5,0,False
CUST_01868,Medium,Basic,3,29,18,7,1,1,5.0,0,True
CUST_01869,Small,Basic,6,29,0,6,1,1,3.4,0,True
CUST_01870,Large,Basic,6,29,1,1,1,2,5.0,0,True
CUST_01871,Medium,Basic,4,29,9,13,1,1,2.3,0,False
CUST_01872,Small,Basic,3,29,1,12,1,0,3.1,0,False
CUST_01873,Small,Basic,1,29,3,9,4,1,3.3,0,True
CUST_01874,Large,Enterprise,1,299,4,4,9,0,2.7,0,True
CUST_01875,Small,Basic,4,29,3,5,8,1,4.9,0,False
CUST_01876,Small,Basic,1,29,2,5,4,0,5.0,0,False
CUST_01877,Small,Enterprise,1,299,21,6,7,0,4.2,0,True
CUST_01878,Small,Basic,5,29,2,1,4,2,4.8,0,False
CUST_01879,Small,Basic,1,29,0,6,8,0,4.7,0,False
CUST_01880,Small,Enterprise,1,299,3,2,2,3,3.5,0,True
CUST_01881,Large,Basic,3,29,6,3,4,1,4.8,0,True
CUST_01882,Small,Pro,5,99,0,17,1,0,3.2,1,True
CUST_01883,Large,Pro,3,99,11,4,5,1,3.7,0,True
CUST_01884,Large,Basic,4,29,6,6,1,2,3.8,0,False
CUST_01885,Large,Basic,10,29,2,15,3,0,5.0,0,False
CUST_01886,Small,Pro,1,99,6,3,7,0,5.0,0,False
CUST_01887,Large,Basic,3,29,0,18,2,0,4.6,0,True
CUST_01888,Medium,Pro,19,99,2,7,5,1,3.9,0,False
CUST_01889,Small,Basic,9,29,2,10,5,0,5.0,1,False
CUST_01890,Medium,Basic,5,29,6,3,4,1,4.4,1,False
CUST_01891,Small,Pro,1,99,1,14,1,0,3.9,0,False
CUST_01892,Small,Basic,5,29,2,8,4,3,3.8,0,False
CUST_01893,Small,Pro,10,99,0,27,7,1,4.4,1,False
CUST_01894,Small,Basic,1,29,10,17,1,4,3.6,0,True
CUST_01895,Small,Pro,25,99,10,6,2,0,4.9,0,True
CUST_01896,Large,Pro,1,99,6,15,2,0,4.4,0,False
CUST_01897,Small,Basic,17,29,5,3,3,3,3.7,0,False
CUST_01898,Small,Basic,2,29,5,8,1,1,1.7,1,True
CUST_01899,Small,Basic,1,29,0,2,2,0,3.9,0,True
CUST_01900,Small,Pro,7,99,13,6,1,0,3.9,0,True
CUST_01901,Medium,Enterprise,23,299,0,12,2,3,5.0,0,False
CUST_01902,Medium,Enterprise,7,299,2,1,9,1,3.8,1,True
CUST_01903,Small,Basic,3,29,1,3,8,1,2.4,1,True
CUST_01904,Small,Basic,3,29,4,23,7,1,2.8,0,False
CUST_01905,Large,Basic,4,29,4,20,3,0,5.0,0,False
CUST_01906,Medium,Pro,1,99,4,3,2,1,2.4,0,False
CUST_01907,Large,Basic,16,29,15,7,1,1,3.4,0,False
CUST_01908,Small,Basic,19,29,0,9,7,0,4.6,0,False
CUST_01909,Medium,Basic,1,29,12,6,5,0,5.0,0,True
CUST_01910,Medium,Pro,3,99,5,4,1,3,4.5,0,False
CUST_01911,Small,Basic,7,29,8,8,2,2,4.6,0,False
CUST_01912,Medium,Basic,7,29,3,3,6,1,3.9,0,True
CUST_01913,Medium,Basic,2,29,6,5,1,1,5.0,1,False
CUST_01914,Medium,Pro,6,99,7,6,3,1,3.9,0,False
CUST_01915,Medium,Basic,3,29,1,13,1,1,4.2,0,False
CUST_01916,Small,Pro,1,99,1,5,1,1,4.7,0,True
CUST_01917,Small,Pro,6,99,1,11,2,1,4.1,0,False
CUST_01918,Small,Basic,21,29,10,10,7,2,3.3,0,False
CUST_01919,Large,Basic,16,29,0,7,3,2,4.7,0,False
CUST_01920,Large,Pro,3,99,1,10,2,1,4.6,1,True
CUST_01921,Small,Enterprise,11,299,12,4,5,2,5.0,0,True
CUST_01922,Small,Enterprise,13,299,0,5,6,1,4.3,0,False
CUST_01923,Small,Basic,2,29,17,4,1,2,5.0,1,True
CUST_01924,Small,Basic,11,29,0,5,1,1,1.6,0,True
CUST_01925,Small,Basic,7,29,3,10,9,1,3.5,0,True
CUST_01926,Small,Basic,27,29,10,3,1,1,4.0,0,False
CUST_01927,Medium,Pro,15,99,6,8,1,2,3.1,1,True
CUST_01928,Medium,Pro,11,99,4,4,4,4,4.2,0,True
CUST_01929,Medium,Basic,5,29,4,11,3,2,5.0,0,False
CUST_01930,Medium,Basic,4,29,3,15,4,2,4.1,0,False
CUST_01931,Medium,Basic,12,29,3,6,1,0,4.1,0,False
CUST_01932,Small,Basic,1,29,11,18,4,0,4.1,2,True
CUST_01933,Medium,Basic,6,29,1,7,6,1,4.4,0,False
CUST_01934,Small,Basic,9,29,2,3,3,2,5.0,0,False
CUST_01935,Small,Basic,4,29,7,9,2,2,5.0,0,True
CUST_01936,Small,Basic,1,29,8,7,3,0,3.3,0,True
CUST_01937,Large,Basic,5,29,1,9,1,1,3.9,0,False
CUST_01938,Small,Basic,7,29,2,7,4,0,3.5,0,False
CUST_01939,Medium,Basic,1,29,1,7,2,0,3.5,0,True
CUST_01940,Small,Enterprise,1,299,4,16,3,2,3.2,0,False
CUST_01941,Medium,Pro,1,99,0,10,3,6,4.2,0,False
CUST_01942,Small,Basic,17,29,2,11,3,0,2.1,1,True
CUST_01943,Large,Enterprise,2,299,0,17,3,2,3.1,0,False
CUST_01944,Medium,Basic,6,29,6,15,4,0,3.3,0,False
CUST_01945,Small,Basic,1,29,0,11,3,0,2.9,0,True
CUST_01946,Small,Basic,3,29,9,9,4,0,5.0,1,False
CUST_01947,Medium,Basic,2,29,2,7,4,1,4.8,0,False
CUST_01948,Small,Basic,20,29,4,7,3,0,3.8,0,False
CUST_01949,Medium,Basic,12,29,3,9,3,0,5.0,0,False
CUST_01950,Medium,Pro,1,99,1,16,4,0,3.2,1,False
CUST_01951,Large,Pro,5,99,19,12,9,0,3.7,1,True
CUST_01952,Medium,Basic,5,29,2,5,1,2,3.7,0,False
CUST_01953,Medium,Basic,14,29,19,9,1,1,4.7,0,True
CUST_01954,Small,Pro,12,99,3,11,3,2,5.0,0,False
CUST_01955,Medium,Basic,3,29,19,9,1,1,2.7,1,True
CUST_01956,Small,Pro,1,99,2,3,2,0,4.3,1,True
CUST_01957,Small,Basic,1,29,4,7,4,1,3.3,0,False
CUST_01958,Small,Basic,1,29,1,1,10,1,5.0,0,True
CUST_01959,Medium,Basic,10,29,3,20,2,2,4.1,0,False
CUST_01960,Large,Basic,1,29,1,2,1,0,4.7,0,True
CUST_01961,Large,Pro,1,99,13,15,1,3,5.0,0,True
CUST_01962,Small,Pro,25,99,2,2,4,2,4.3,0,False
CUST_01963,Medium,Basic,11,29,1,5,2,0,5.0,0,True
CUST_01964,Medium,Basic,4,29,6,16,1,1,3.6,0,False
CUST_01965,Small,Basic,14,29,9,2,1,0,3.3,0,True
CUST_01966,Medium,Basic,1,29,2,2,1,1,3.5,0,True
CUST_01967,Small,Basic,8,29,0,4,1,3,2.2,0,True
CUST_01968,Small,Basic,21,29,2,3,1,0,5.0,0,False
CUST_01969,Medium,Basic,2,29,0,8,5,2,4.5,0,True
CUST_01970,Medium,Basic,1,29,5,4,2,0,3.1,1,True
CUST_01971,Small,Basic,7,29,2,13,2,0,3.4,1,False
CUST_01972,Medium,Basic,6,29,2,4,3,1,4.9,0,True
CUST_01973,Medium,Pro,6,99,0,9,2,0,3.9,1,True
CUST_01974,Small,Basic,2,29,7,7,1,0,2.9,0,True
CUST_01975,Small,Pro,5,99,2,9,2,1,5.0,0,False
CUST_01976,Medium,Basic,7,29,11,11,4,3,3.4,0,False
CUST_01977,Small,Basic,4,29,1,4,2,1,4.2,0,False
CUST_01978,Small,Basic,9,29,5,9,1,3,4.4,0,True
CUST_01979,Small,Basic,4,29,11,10,5,1,5.0,0,False
CUST_01980,Small,Basic,9,29,6,4,10,4,3.7,0,True
CUST_01981,Medium,Pro,7,99,2,5,1,1,2.7,0,True
CUST_01982,Medium,Enterprise,12,299,1,8,2,1,3.6,0,True
CUST_01983,Small,Basic,1,29,2,13,1,1,4.0,0,True
CUST_01984,Large,Pro,3,99,4,7,4,2,4.8,0,False
CUST_01985,Large,Basic,31,29,1,1,1,1,5.0,0,False
CUST_01986,Large,Basic,11,29,1,8,9,0,4.8,1,True
CUST_01987,Small,Basic,3,29,3,2,3,1,2.6,0,True
CUST_01988,Small,Basic,5,29,1,6,10,2,3.0,1,False
CUST_01989,Large,Basic,3,29,15,2,8,0,5.0,1,False
CUST_01990,Small,Basic,1,29,2,17,5,0,3.4,0,False
CUST_01991,Small,Pro,9,99,2,5,2,3,2.9,0,True
CUST_01992,Large,Basic,4,29,11,6,1,3,2.9,0,True
CUST_01993,Small,Pro,7,99,3,5,9,0,3.1,0,False
CUST_01994,Small,Basic,2,29,4,5,6,0,2.4,0,True
CUST_01995,Small,Basic,2,29,8,27,5,3,3.2,0,True
CUST_01996,Large,Basic,8,29,1,8,5,3,3.4,0,False
CUST_01997,Small,Basic,6,29,1,10,1,1,3.5,0,False
CUST_01998,Small,Basic,1,29,9,9,4,1,4.1,1,True
CUST_01999,Small,Pro,10,99,1,3,10,0,1.9,0,True
CUST_02000,Large,Basic,1,29,4,8,3,0,3.6,0,True
CUST_02001,Large,Basic,1,29,16,5,1,1,4.3,0,True
CUST_02002,Small,Pro,2,99,1,5,4,1,3.0,0,True
CUST_02003,Large,Enterprise,2,299,5,5,5,2,3.7,0,False
CUST_02004,Medium,Basic,7,29,0,6,1,1,4.2,1,True
CUST_02005,Small,Pro,2,99,8,5,2,0,2.5,0,True
CUST_02006,Small,Basic,1,29,2,8,5,1,2.6,0,True
CUST_02007,Medium,Basic,3,29,7,9,2,0,2.5,2,True
CUST_02008,Medium,Basic,1,29,22,3,2,1,3.6,0,True
CUST_02009,Small,Basic,17,29,1,4,7,2,4.8,0,False
CUST_02010,Small,Pro,5,99,0,3,1,1,3.7,1,True
CUST_02011,Medium,Basic,7,29,1,13,6,0,3.0,0,False
CUST_02012,Medium,Basic,2,29,8,6,2,1,3.9,0,True
CUST_02013,Small,Pro,4,99,5,2,3,2,3.1,1,True
